DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS,ID DEPARTAMENTO,HORA DEMANDA MÁXIMA,CATEGORIA_ZNI
CHOCO,27495,NUQUI,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,9,881,391,6.12,Viernes,2020-01-17 20:45:00,5.92,27,20:45:00,0
CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - EL YUCAL (NUQUÍ - CHOCÓ),2024,9,7859,2960,11.5,Viernes,2020-01-17 20:45:00,23.33,27,20:45:00,2
CHOCO,27495,NUQUI,27495003,JURUBIRA (NUQUÍ - CHOCÓ),2024,9,18818,6856,60.24,Viernes,2020-01-17 20:45:00,14.56,27,20:45:00,0
CHOCO,27495,NUQUI,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2024,9,297826,99878,555.1,Viernes,2020-01-17 20:45:00,23.95,27,20:45:00,2
CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2024,9,1799,675,36.82,Viernes,2020-01-17 20:45:00,2.11,27,20:45:00,0
CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUÍA - CHOCÓ),2024,9,17656,7878,89.87,Viernes,2020-01-17 20:45:00,12.68,27,20:45:00,0
CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,9,16562,4309,71.1,Viernes,2020-01-17 20:45:00,10.43,27,20:45:00,0
CHOCO,27800,UNGUIA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,9,489283,152548,1051.78,Viernes,2020-01-17 20:45:00,22.18,27,20:45:00,2
GUAINIA,94001,INIRIDA,94001905,CHORRO BOCON (INÍRIDA - GUAINÍA),2024,9,5541,579,18.6,Sábado,2020-02-01 18:45:00,16.27,94,18:45:00,2
GUAINIA,94001,INIRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2024,9,2244801,600627,4430.8,Sábado,2020-02-01 18:45:00,24.0,94,18:45:00,2
LA GUAJIRA,44847,URIBIA,44847003,CABO DE LA VELA (URIBIA - LA GUAJIRA),2024,9,12522,684,115.14,Sábado,2020-01-11 19:30:00,5.21,44,19:30:00,0
LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2024,9,30472,6465,265.44,Sábado,2020-01-11 19:30:00,4.86,44,19:30:00,0
MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2024,9,91663,31673,181.63,Miércoles,2020-01-22 19:00:00,23.38,47,19:00:00,2
META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2024,9,195836,64160,374.88,Miércoles,2020-01-08 18:30:00,24.0,50,18:30:00,2
NARIÑO,52250,EL CHARCO,52250016,ALTERON - URIBE URIBE (EL CHARCO - NARIÑO),2024,9,121,79,5.52,Viernes,2020-01-31 18:45:00,0.87,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2024,9,2728,1237,30.24,Viernes,2020-01-31 18:45:00,3.66,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2024,9,598,193,8.06,Viernes,2020-01-31 18:45:00,3.08,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250007,SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO),2024,9,10578,2008,96.0,Viernes,2020-01-31 18:45:00,5.45,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2024,9,1970,423,9.34,Viernes,2020-01-31 18:45:00,8.48,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2024,9,7192,2010,55.23,Viernes,2020-01-31 18:45:00,6.52,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024,9,5891,2948,26.68,Viernes,2020-01-31 18:45:00,10.84,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2024,9,4221,2324,26.94,Viernes,2020-01-31 18:45:00,8.12,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2024,9,5431,1953,25.22,Viernes,2020-01-31 18:45:00,9.43,52,18:45:00,0
NARIÑO,52427,MAGÜI,52427910,EL ROSARIO (MAGÜI - NARIÑO),2024,9,0,0,0.0,Viernes,2020-01-31 18:45:00,0.0,52,18:45:00,0
NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDIA (MOSQUERA - NARIÑO),2024,9,3020,1178,14.64,Viernes,2020-01-31 18:45:00,10.31,52,18:45:00,0
NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024,9,2040,660,12.34,Viernes,2020-01-31 18:45:00,6.55,52,18:45:00,0
NARIÑO,52621,ROBERTO PAYAN,52621912,TAMAJE (ROBERTO PAYAN - NARIÑO),2024,9,3415,1281,23.74,Viernes,2020-01-31 18:45:00,6.13,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2024,9,9232,3531,50.4,Viernes,2020-01-31 18:45:00,8.43,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024,9,22843,8996,115.2,Viernes,2020-01-31 18:45:00,9.94,52,18:45:00,0
NARIÑO,52696,SANTA BARBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024,9,3193,1294,31.1,Viernes,2020-01-31 18:45:00,6.51,52,18:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2024,9,2634,1652,25.6,Viernes,2020-02-28 19:45:00,5.2,86,19:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2024,9,915606,239217,1951.14,Viernes,2020-02-28 19:45:00,23.85,86,19:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109930,GALVEZ (BUENAVENTURA - VALLE DEL CAUCA),2024,9,3459,686,12.19,Viernes,2020-01-31 23:45:00,18.89,76,23:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109957,HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA),2024,9,6127,1579,29.44,Viernes,2020-01-31 23:45:00,10.14,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2024,9,7556,1352,43.49,Viernes,2020-01-31 23:45:00,10.83,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024,9,94103,31620,206.45,Viernes,2020-01-31 23:45:00,20.93,76,23:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109081,PUNTA BONITA (BUENAVENTURA - VALLE DEL CAUCA),2024,9,4349,3881,20.05,Viernes,2020-01-31 23:45:00,9.26,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024,9,8142,3367,34.27,Viernes,2020-01-31 23:45:00,10.78,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109034,SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA),2024,9,2919,492,25.24,Viernes,2020-01-31 23:45:00,4.69,76,23:45:00,0
VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2024,9,35746,8582,92.14,Jueves,2020-02-27 19:00:00,17.22,97,19:00:00,2
VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2024,9,1632356,385301,3355.1,Jueves,2020-02-27 19:00:00,24.0,97,19:00:00,2
VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2024,9,45482,12302,138.16,Jueves,2020-02-27 19:00:00,14.25,97,19:00:00,0
VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024,9,2506803,703817,5147.12,Viernes,2020-02-14 18:30:00,24.0,99,18:30:00,2
AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2024,9,4468740,1128508,8735.74,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2024,10,143343,47284,296.0,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACA (TARAPACA (ANM) - AMAZONAS),2024,10,25722,11455,94.45,Domingo,2020-02-16 14:15:00,10.27,91,14:15:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873010,LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA),2024,10,5792,2428,22.55,Jueves,2020-01-23 21:45:00,11.4,5,21:45:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873013,LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA),2024,10,7563,3492,27.64,Jueves,2020-01-23 21:45:00,12.02,5,21:45:00,0
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024,10,1157158,248214,2015.32,Viernes,2020-02-28 19:00:00,23.98,88,19:00:00,2
BOLIVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,10,60909,27005,261.48,Jueves,2020-01-30 19:00:00,9.75,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2024,10,0,0,0.0,Jueves,2020-01-30 19:00:00,0.0,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,10,13769,3852,54.08,Jueves,2020-01-30 19:00:00,10.57,13,19:00:00,0
CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,10,10614,4275,104.75,Martes,2020-01-21 19:15:00,3.98,18,19:15:00,0
CAQUETA,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,10,1853,784,37.12,Martes,2020-01-21 19:15:00,2.13,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,10,11461,4135,35.33,Martes,2020-01-21 19:15:00,17.3,18,19:15:00,2
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,10,4898,1658,39.2,Martes,2020-01-21 19:15:00,5.19,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753033,VILLA LOBOS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,10,5840,2186,59.98,Martes,2020-01-21 19:15:00,3.91,18,19:15:00,0
CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2024,10,10491,5719,55.65,Miércoles,2020-01-15 18:45:00,7.94,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2024,10,5550,2571,44.0,Miércoles,2020-01-15 18:45:00,5.8,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809014,CHACON (TIMBIQUÍ - CAUCA),2024,10,4237,1000,23.55,Miércoles,2020-01-15 18:45:00,7.21,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2024,10,4853,1895,32.29,Miércoles,2020-01-15 18:45:00,6.09,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809007,SAN JOSE (TIMBIQUÍ - CAUCA),2024,10,5319,3342,35.26,Miércoles,2020-01-15 18:45:00,5.98,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2024,10,2838,867,22.39,Miércoles,2020-01-15 18:45:00,4.93,19,18:45:00,0
CHOCO,27006,ACANDI,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,10,700050,199855,1451.47,Viernes,2020-01-17 20:45:00,20.2,27,20:45:00,2
CHOCO,27006,ACANDI,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2024,10,0,0,0.0,Viernes,2020-01-17 20:45:00,0.0,27,20:45:00,0
CHOCO,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,10,49525,17855,136.66,Viernes,2020-01-17 20:45:00,20.7,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,10,858004,260374,1523.72,Viernes,2020-01-17 20:45:00,23.83,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2024,10,46559,17624,144.49,Viernes,2020-01-17 20:45:00,17.02,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,10,113146,38231,372.24,Viernes,2020-01-17 20:45:00,13.95,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077002,BELEN DE DOCAMPADO (BAJO BAUDÓ - CHOCÓ),2024,10,8011,2852,37.38,Viernes,2020-01-17 20:45:00,9.41,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077905,BUENAVISTA (BAJO BAUDÓ - CHOCÓ),2024,10,4169,1669,17.09,Viernes,2020-01-17 20:45:00,9.81,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077029,FIRME DE USARGA (BAJO BAUDÓ - CHOCÓ),2024,10,517,229,5.93,Viernes,2020-01-17 20:45:00,3.71,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077026,GUINEAL (BAJO BAUDÓ - CHOCÓ),2024,10,2627,1961,37.62,Viernes,2020-01-17 20:45:00,5.18,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,10,308,157,5.39,Viernes,2020-01-17 20:45:00,3.06,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077011,PILIZA - BELLAVISTA - VILLA LUZ (BAJO BAUDÓ - CHOCÓ),2024,10,3472,1076,28.8,Viernes,2020-01-17 20:45:00,5.68,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,10,121713,47969,465.7,Viernes,2020-01-17 20:45:00,11.99,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2024,10,0,0,0.0,Viernes,2020-01-17 20:45:00,0.0,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2024,10,5259,2260,23.89,Viernes,2020-01-17 20:45:00,10.63,27,20:45:00,0
CHOCO,27077,BAJO BAUDO,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024,10,352,172,26.76,Viernes,2020-01-17 20:45:00,0.53,27,20:45:00,0
CHOCO,27099,BOJAYA,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,10,11485,4061,64.0,Viernes,2020-01-17 20:45:00,7.56,27,20:45:00,0
CHOCO,27099,BOJAYA,27099008,PUERTO CONTO (BOJAYÁ - CHOCÓ),2024,10,12075,3760,64.8,Viernes,2020-01-17 20:45:00,7.6,27,20:45:00,0
CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,10,81383,40085,242.09,Viernes,2020-01-17 20:45:00,15.27,27,20:45:00,2
CHOCO,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2024,10,182969,61194,344.8,Viernes,2020-01-17 20:45:00,23.94,27,20:45:00,2
CHOCO,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2024,10,19063,8733,68.0,Viernes,2020-01-17 20:45:00,12.35,27,20:45:00,0
CHOCO,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,10,1542,700,18.79,Viernes,2020-01-17 20:45:00,3.73,27,20:45:00,0
CHOCO,27495,NUQUI,27495001,ARUSI (NUQUÍ - CHOCÓ),2024,10,16399,6235,57.6,Viernes,2020-01-17 20:45:00,12.5,27,20:45:00,0
CHOCO,27495,NUQUI,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,10,956,401,5.86,Viernes,2020-01-17 20:45:00,6.42,27,20:45:00,0
CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - EL YUCAL (NUQUÍ - CHOCÓ),2024,10,6761,1683,12.22,Viernes,2020-01-17 20:45:00,19.77,27,20:45:00,2
CHOCO,27495,NUQUI,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2024,10,292011,101507,569.89,Viernes,2020-01-17 20:45:00,23.0,27,20:45:00,2
CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2024,10,3983,1398,38.62,Viernes,2020-01-17 20:45:00,4.48,27,20:45:00,0
CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUÍA - CHOCÓ),2024,10,28284,14449,99.93,Viernes,2020-01-17 20:45:00,12.43,27,20:45:00,0
CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,10,16535,4124,70.4,Viernes,2020-01-17 20:45:00,10.26,27,20:45:00,0
CHOCO,27800,UNGUIA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,10,487097,153321,1018.51,Viernes,2020-01-17 20:45:00,22.4,27,20:45:00,2
GUAINIA,94001,INIRIDA,94001905,CHORRO BOCON (INÍRIDA - GUAINÍA),2024,10,5960,709,20.03,Sábado,2020-02-01 18:45:00,17.16,94,18:45:00,2
GUAINIA,94001,INIRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2024,10,2463795,654496,4718.56,Sábado,2020-02-01 18:45:00,24.0,94,18:45:00,2
LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2024,10,36281,7757,267.36,Sábado,2020-01-11 19:30:00,5.51,44,19:30:00,0
MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2024,10,108250,43734,216.51,Miércoles,2020-01-22 19:00:00,23.24,47,19:00:00,2
META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2024,10,200623,64737,392.04,Miércoles,2020-01-08 18:30:00,24.0,50,18:30:00,2
NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2024,10,3449,1581,31.47,Viernes,2020-01-31 18:45:00,4.36,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2024,10,921,518,8.74,Viernes,2020-01-31 18:45:00,4.06,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250007,SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO),2024,10,9108,1826,88.0,Viernes,2020-01-31 18:45:00,5.58,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2024,10,2708,565,10.14,Viernes,2020-01-31 18:45:00,10.83,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2024,10,6959,3223,57.5,Viernes,2020-01-31 18:45:00,6.4,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024,10,4738,2344,29.56,Viernes,2020-01-31 18:45:00,7.68,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2024,10,887,562,21.6,Viernes,2020-01-31 18:45:00,1.83,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2024,10,6188,2133,25.41,Viernes,2020-01-31 18:45:00,10.5,52,18:45:00,0
NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDIA (MOSQUERA - NARIÑO),2024,10,3162,1164,15.29,Viernes,2020-01-31 18:45:00,10.36,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2024,10,5585,1990,50.4,Viernes,2020-01-31 18:45:00,4.65,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024,10,22891,9017,121.6,Viernes,2020-01-31 18:45:00,9.86,52,18:45:00,0
NARIÑO,52696,SANTA BARBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024,10,3437,1564,20.0,Viernes,2020-01-31 18:45:00,7.0,52,18:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2024,10,2810,1795,25.6,Viernes,2020-02-28 19:45:00,5.35,86,19:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2024,10,898093,256776,2103.99,Viernes,2020-02-28 19:45:00,22.33,86,19:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109957,HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA),2024,10,6391,1226,31.59,Viernes,2020-01-31 23:45:00,9.28,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2024,10,6167,1463,41.23,Viernes,2020-01-31 23:45:00,9.63,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024,10,105789,36701,218.06,Viernes,2020-01-31 23:45:00,23.15,76,23:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109081,PUNTA BONITA (BUENAVENTURA - VALLE DEL CAUCA),2024,10,4127,4261,18.55,Viernes,2020-01-31 23:45:00,8.79,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024,10,5979,2432,33.02,Viernes,2020-01-31 23:45:00,7.63,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109034,SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA),2024,10,5506,1053,26.06,Viernes,2020-01-31 23:45:00,8.61,76,23:45:00,0
VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2024,10,36550,7807,93.54,Jueves,2020-02-27 19:00:00,16.75,97,19:00:00,2
VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2024,10,1699154,402973,3442.16,Jueves,2020-02-27 19:00:00,23.92,97,19:00:00,2
VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2024,10,48031,13010,139.48,Jueves,2020-02-27 19:00:00,14.42,97,19:00:00,0
VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024,10,2821146,736227,5425.2,Viernes,2020-02-14 18:30:00,23.98,99,18:30:00,2
AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2024,10,4604704,1149124,8839.17,Domingo,2020-02-16 14:15:00,23.91,91,14:15:00,2
AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2024,11,132076,42989,281.6,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACA (TARAPACA (ANM) - AMAZONAS),2024,11,24872,11436,93.12,Domingo,2020-02-16 14:15:00,10.25,91,14:15:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873010,LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA),2024,11,5699,2378,21.41,Jueves,2020-01-23 21:45:00,12.19,5,21:45:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873013,LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA),2024,11,8122,3565,31.65,Jueves,2020-01-23 21:45:00,13.77,5,21:45:00,0
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024,11,1082610,224829,1921.21,Viernes,2020-02-28 19:00:00,24.0,88,19:00:00,2
BOLIVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,11,51103,23051,242.44,Jueves,2020-01-30 19:00:00,8.61,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2024,11,4481,1628,18.82,Jueves,2020-01-30 19:00:00,9.86,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,11,4427,1201,50.11,Jueves,2020-01-30 19:00:00,3.73,13,19:00:00,0
CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,11,10502,4183,106.5,Martes,2020-01-21 19:15:00,4.31,18,19:15:00,0
CAQUETA,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,11,3332,1306,40.52,Martes,2020-01-21 19:15:00,3.66,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,11,9194,3188,36.94,Martes,2020-01-21 19:15:00,13.37,18,19:15:00,0
